customer_id,name,state,city,total_orders,lifetime_value,avg_order_value,first_order,last_order,segment
C00178,Andrew Doshi,Maharashtra,Salem,1,52090.08,52090.08,2022-06-28,2022-06-28,Silver
C00326,Vanya Narasimhan,Karnataka,New Delhi,1,51729.27,51729.27,2023-04-07,2023-04-07,Silver
C01606,William Rama,Haryana,Panvel,2,51205.28,25602.64,2022-06-08,2024-06-16,Silver
C00784,Xavier Trivedi,Pune,Silchar,1,51112.39,51112.39,2023-04-22,2023-04-22,Silver
C01717,Charita Buch,Telangana,Belgaum,1,50580.36,50580.36,2024-09-20,2024-09-20,Silver
C01960,Dipta Rajagopalan,Odisha,Sonipat,1,50173.24,50173.24,2022-04-09,2022-04-09,Silver
C00503,Pooja Tata,Uttar Pradesh,Durg,2,49397.23,24698.61,2022-02-12,2022-11-06,Bronze
C01588,Siya Sachdeva,Maharashtra,Hospet,2,49390.88,24695.44,2023-07-16,2024-01-23,Bronze
C00806,Guneet Thakur,West Bengal,Solapur,1,49186.57,49186.57,2024-11-23,2024-11-23,Bronze
C00560,Radha Ratti,Rajasthan,Raichur,1,49098.05,49098.05,2024-05-04,2024-05-04,Bronze
C01694,Yochana Dada,Rajasthan,Singrauli,1,49079.51,49079.51,2023-05-02,2023-05-02,Bronze
C00376,David Subramaniam,Haryana,Tumkur,2,48959.0,24479.5,2022-08-16,2023-10-19,Bronze
C01003,Falguni Butala,Madhya Pradesh,Anand,1,48836.62,48836.62,2022-02-28,2022-02-28,Bronze
C01119,Inaya Loke,Gujarat,Aligarh,2,48823.81,24411.9,2023-06-22,2023-06-26,Bronze
C01378,Hiral Karpe,Pune,Hindupur,2,48795.35,24397.67,2022-03-27,2023-04-06,Bronze
C01884,Onkar Dhar,West Bengal,Bardhaman,2,48598.67,24299.33,2023-11-25,2023-12-29,Bronze
C00079,Abhimanyu Zacharia,Madhya Pradesh,Berhampore,3,48546.74,16182.25,2023-10-05,2024-04-22,Bronze
C01423,Anmol Kurian,Tamil Nadu,Sagar,2,48541.76,24270.88,2022-04-25,2024-03-20,Bronze
C01746,William Sachdev,Madhya Pradesh,Jalgaon,2,48473.68,24236.84,2022-02-02,2023-08-19,Bronze
C01816,Manbir D’Alia,Uttar Pradesh,Ulhasnagar,1,48153.03,48153.03,2022-11-19,2022-11-19,Bronze
C00162,Harrison Nayar,Rajasthan,Shimoga,4,47894.57,11973.64,2022-06-26,2024-08-07,Bronze
C00196,Bhavna Doctor,Maharashtra,Pondicherry,2,47326.71,23663.35,2023-05-07,2024-06-10,Bronze
C01930,Arya Tailor,Rajasthan,Bhalswa Jahangir Pur,1,47201.4,47201.4,2023-09-06,2023-09-06,Bronze
C00581,Zehaan Sharaf,Rajasthan,Proddatur,3,47108.64,15702.88,2022-01-21,2024-09-14,Bronze
C01094,Ekavir Walla,Rajasthan,Hubli–Dharwad,2,47024.21,23512.1,2023-01-07,2023-05-28,Bronze
C01833,Xiti Viswanathan,Maharashtra,Ichalkaranji,2,46994.27,23497.14,2024-04-24,2024-11-06,Bronze
C00484,Upasna Kota,Odisha,Berhampore,2,46745.11,23372.56,2022-01-15,2023-07-24,Bronze
C00239,Wakeeta Bath,Haryana,Mangalore,2,46745.1,23372.55,2023-06-30,2024-06-08,Bronze
C00290,Upasna Patla,Bihar,Raebareli,1,46653.56,46653.56,2023-07-06,2023-07-06,Bronze
C01674,Tripti Hora,Delhi,Patna,1,46104.6,46104.6,2022-01-01,2022-01-01,Bronze
C01419,Rishi Kalita,Tamil Nadu,Eluru,2,45959.68,22979.84,2022-04-09,2023-07-27,Bronze
C00011,Abeer Sood,Karnataka,Unnao,1,45881.44,45881.44,2023-04-27,2023-04-27,Bronze
C00663,Om Sule,Kerala,Nanded,1,45860.54,45860.54,2024-07-15,2024-07-15,Bronze
C01464,Ishwar Srinivasan,Karnataka,Katihar,3,45487.3,15162.43,2022-03-21,2023-08-05,Bronze
C01805,Yug Pillay,Gujarat,Tiruppur,3,45391.85,15130.62,2023-04-05,2024-07-09,Bronze
C01718,Oni Chaudhary,Telangana,Aizawl,1,45349.87,45349.87,2024-09-08,2024-09-08,Bronze
C00173,Manbir Subramanian,Karnataka,Mango,1,45317.46,45317.46,2023-02-18,2023-02-18,Bronze
C00657,Chavvi Pandey,Haryana,Tirunelveli,2,45175.41,22587.7,2022-04-03,2022-11-06,Bronze
C00523,Samarth Prashad,Rajasthan,Belgaum,1,44882.15,44882.15,2024-04-05,2024-04-05,Bronze
C01796,Mason Chandran,Maharashtra,Satna,1,44775.99,44775.99,2024-06-11,2024-06-11,Bronze
C01345,Atharv Garde,Bihar,Indore,2,44568.7,22284.35,2022-04-23,2023-12-28,Bronze
C01612,Vinaya Kapur,Maharashtra,Nizamabad,1,44385.46,44385.46,2022-09-24,2022-09-24,Bronze
C00478,Warinder Sehgal,Uttar Pradesh,Pali,2,44343.46,22171.73,2022-01-13,2022-07-13,Bronze
C00496,Nikita Babu,Madhya Pradesh,Adoni,2,44311.02,22155.51,2023-03-06,2023-08-17,Bronze
C01014,Finn Jayaraman,Rajasthan,Patna,1,44305.72,44305.72,2022-08-21,2022-08-21,Bronze
C00587,Faqid Sarraf,Pune,Malegaon,1,43927.41,43927.41,2023-10-01,2023-10-01,Bronze
C00033,Ekalinga Hayre,Pune,Ajmer,2,43803.52,21901.76,2022-06-14,2022-12-11,Bronze
C00819,Madhavi Dhingra,Gujarat,Dhanbad,2,43762.65,21881.32,2024-03-20,2024-08-31,Bronze
C01081,Neha Parmar,Delhi,Gulbarga,1,43646.69,43646.69,2023-06-10,2023-06-10,Bronze
C00247,Aarav Chowdhury,Gujarat,Vijayanagaram,2,43582.02,21791.01,2022-07-25,2023-04-14,Bronze
C00497,Wriddhish Dutt,Pune,Navi Mumbai,3,43309.48,14436.49,2022-08-11,2023-07-30,Bronze
C00129,Unni Chand,Odisha,Begusarai,1,43210.29,43210.29,2022-05-03,2022-05-03,Bronze
C00986,Ira Parekh,Gujarat,Belgaum,2,43197.16,21598.58,2022-06-22,2023-12-20,Bronze
C01318,Gopal Prabhakar,Pune,Kozhikode,2,43079.14,21539.57,2022-04-06,2022-11-30,Bronze
C00469,Ekbal Tank,Delhi,Sirsa,1,43044.71,43044.71,2022-07-30,2022-07-30,Bronze
C01150,Faraj Mani,Uttar Pradesh,Kakinada,2,42878.15,21439.07,2022-06-07,2023-06-23,Bronze
C00359,Sarthak Ben,Kerala,Belgaum,3,42605.24,14201.75,2022-05-20,2024-06-06,Bronze
C01572,Rudra Mand,Tamil Nadu,Unnao,2,42518.15,21259.08,2022-12-13,2023-02-24,Bronze
C00647,Darsh Raj,Maharashtra,Raichur,1,42474.95,42474.95,2023-05-29,2023-05-29,Bronze
C01742,Anusha Manne,Bihar,Kishanganj,1,42251.28,42251.28,2023-04-09,2023-04-09,Bronze
C00213,Ikshita Yadav,Gujarat,Kakinada,1,41840.54,41840.54,2022-03-03,2022-03-03,Bronze
C00280,Garima Kaur,Maharashtra,Srikakulam,1,41780.6,41780.6,2023-06-20,2023-06-20,Bronze
C01176,Hemani Gopal,Rajasthan,Bhimavaram,1,41668.09,41668.09,2023-04-05,2023-04-05,Bronze
C01526,Jagrati Devi,Bihar,Meerut,2,41625.71,20812.85,2023-09-09,2023-09-16,Bronze
C01338,Panini Jayaraman,Odisha,Dehri,1,41474.16,41474.16,2024-05-06,2024-05-06,Bronze
C01869,Mason Kala,Kerala,Bhagalpur,2,41310.88,20655.44,2022-02-24,2023-03-11,Bronze
C00377,Aarav Sarma,Maharashtra,Sri Ganganagar,2,41012.88,20506.44,2022-06-17,2022-12-14,Bronze
C00908,Bahadurjit Nath,Uttar Pradesh,Patiala,2,40817.08,20408.54,2024-06-23,2024-07-22,Bronze
C01330,Ishanvi Deshmukh,West Bengal,Bhilai,1,40576.35,40576.35,2023-06-06,2023-06-06,Bronze
C00460,Adya Goswami,Kerala,Maheshtala,2,40481.51,20240.75,2022-01-19,2023-03-26,Bronze
C00229,Nimrat Dey,Haryana,Madurai,2,40379.98,20189.99,2023-01-30,2024-12-15,Bronze
C00330,Maanas Rege,Rajasthan,Gangtok,1,40350.84,40350.84,2022-06-24,2022-06-24,Bronze
C01088,Anay Jain,Haryana,Bettiah,1,40123.52,40123.52,2022-02-14,2022-02-14,Bronze
C01906,Aarini Srivastava,Haryana,Bhiwani,1,39896.07,39896.07,2024-02-01,2024-02-01,Bronze
C00608,Akshay Puri,Pune,Cuttack,1,39658.7,39658.7,2023-11-12,2023-11-12,Bronze
C01534,Baghyawati Wali,Rajasthan,Shahjahanpur,1,39499.32,39499.32,2022-07-03,2022-07-03,Bronze
C00325,Lucky Srivastava,Pune,Medininagar,1,39354.88,39354.88,2024-01-13,2024-01-13,Bronze
C01062,Anirudh Varma,Odisha,Mau,2,39218.62,19609.31,2022-02-12,2023-04-13,Bronze
C01857,Saksham Lad,West Bengal,Ulhasnagar,2,38948.4,19474.2,2022-08-07,2024-10-11,Bronze
C00937,Chandresh Gopal,Bihar,Ahmedabad,5,38370.41,7674.08,2022-05-23,2023-12-25,Bronze
C00985,Yatan Choudhary,Telangana,Kulti,1,38316.41,38316.41,2023-09-27,2023-09-27,Bronze
C00292,Saanvi Sheth,Telangana,Tenali,2,38291.64,19145.82,2024-01-27,2024-11-12,Bronze
C01536,Faraj Chakrabarti,Uttar Pradesh,Haridwar,2,37883.48,18941.74,2022-04-25,2024-02-12,Bronze
C00568,Anya Soman,Karnataka,Serampore,1,37815.91,37815.91,2023-03-05,2023-03-05,Bronze
C00152,Priya Varghese,Pune,Dewas,1,37331.8,37331.8,2022-07-06,2022-07-06,Bronze
C01481,Dipta Chatterjee,Odisha,Vijayanagaram,2,37322.37,18661.18,2022-08-21,2024-10-14,Bronze
C00633,Mugdha Seth,Telangana,Bijapur,1,37149.73,37149.73,2022-12-20,2022-12-20,Bronze
C00012,Abeer Deep,Rajasthan,Moradabad,1,37111.88,37111.88,2022-10-30,2022-10-30,Bronze
C00362,Zashil Sani,Haryana,Ongole,1,36986.2,36986.2,2022-03-28,2022-03-28,Bronze
C01543,Caleb Prabhakar,Pune,Rohtak,2,36944.71,18472.35,2023-03-11,2024-12-13,Bronze
C00839,Odika Kaul,Karnataka,Ujjain,2,36895.05,18447.53,2022-01-19,2022-06-18,Bronze
C00930,Tanvi Singh,Maharashtra,Dehradun,2,36799.67,18399.83,2024-06-05,2024-08-20,Bronze
C00634,Matthew Sachar,Rajasthan,Pondicherry,2,36686.91,18343.46,2022-02-22,2023-09-05,Bronze
C00463,Tarak Sama,Odisha,Orai,1,36581.87,36581.87,2024-11-01,2024-11-01,Bronze
C00153,Chaitaly Soni,West Bengal,Salem,2,36424.19,18212.1,2022-07-25,2022-10-25,Bronze
C01172,Gopal Setty,Karnataka,Vadodara,2,36391.96,18195.98,2022-12-01,2024-09-17,Bronze
C00566,Amruta Guha,Pune,Guwahati,2,36176.36,18088.18,2023-08-05,2024-07-17,Bronze
C01183,Darpan Agate,Pune,Tenali,2,36162.72,18081.36,2022-12-05,2024-01-15,Bronze
C00175,Daksha Sachar,Odisha,Berhampore,3,36142.71,12047.57,2023-08-18,2024-12-24,Bronze
C00212,Upma Hayer,Karnataka,Durg,1,35996.57,35996.57,2023-08-11,2023-08-11,Bronze
C01671,Vrishti Patla,Kerala,Mathura,1,35955.26,35955.26,2022-01-11,2022-01-11,Bronze
C00006,Sneha Jaggi,Uttar Pradesh,Nandyal,2,35767.48,17883.74,2023-01-08,2024-11-30,Bronze
C00900,Gaurangi Bassi,Rajasthan,Pondicherry,1,35462.28,35462.28,2022-02-17,2022-02-17,Bronze
C01942,Yashasvi Divan,Maharashtra,Sonipat,2,34962.11,17481.06,2022-12-09,2023-01-09,Bronze
C01879,Naveen Raval,Haryana,Kochi,1,34868.43,34868.43,2023-03-18,2023-03-18,Bronze
C01428,Odika Mall,Madhya Pradesh,Vijayawada,2,34555.57,17277.78,2022-11-16,2024-05-10,Bronze
C00277,Tanmayi Madan,Uttar Pradesh,Karimnagar,1,34333.83,34333.83,2023-06-15,2023-06-15,Bronze
C00591,George Bajaj,Delhi,Sultan Pur Majra,1,34090.57,34090.57,2022-04-03,2022-04-03,Bronze
C00143,Chandran Oak,Maharashtra,Jamnagar,1,33802.74,33802.74,2023-08-05,2023-08-05,Bronze
C01967,Akshay Bhatti,Madhya Pradesh,Pune,3,33348.25,11116.08,2022-07-23,2023-11-20,Bronze
C01148,Raksha Vohra,Tamil Nadu,Avadi,2,33289.3,16644.65,2023-04-14,2023-06-05,Bronze
C01876,Niharika Ahuja,Telangana,Gurgaon,1,32836.03,32836.03,2024-04-06,2024-04-06,Bronze
C01500,Aarini Doctor,Tamil Nadu,Kurnool,2,32563.17,16281.59,2023-07-28,2023-10-29,Bronze
C01255,Umang Mukhopadhyay,Karnataka,Khora ,1,32406.94,32406.94,2024-01-04,2024-01-04,Bronze
C01702,Omkaar Vohra,Delhi,Ahmedabad,2,32251.99,16125.99,2023-07-24,2024-01-01,Bronze
C00593,Adweta Goyal,Gujarat,Sultan Pur Majra,2,32008.47,16004.24,2022-02-08,2024-07-12,Bronze
C01847,Vedhika Devi,Delhi,Gulbarga,1,31999.74,31999.74,2022-01-11,2022-01-11,Bronze
C01097,Orinder Barad,Gujarat,Satna,2,31949.34,15974.67,2022-07-01,2022-10-19,Bronze
C00816,Aarnav Sant,Uttar Pradesh,Satara,2,31376.83,15688.42,2022-01-10,2023-06-26,Bronze
C01618,Mekhala Rao,Delhi,Karawal Nagar,4,31351.26,7837.82,2022-10-15,2023-12-03,Bronze
C01425,Vrishti Menon,Gujarat,Nashik,1,30853.04,30853.04,2022-01-23,2022-01-23,Bronze
C01435,Lakshmi Comar,Gujarat,Uluberia,1,30704.49,30704.49,2024-06-19,2024-06-19,Bronze
C01089,Diya Sandal,Haryana,Berhampore,1,30672.02,30672.02,2024-07-25,2024-07-25,Bronze
C01284,Upadhriti Gour,Karnataka,Dhule,1,30638.75,30638.75,2024-05-14,2024-05-14,Bronze
C00147,Aarnav Chandra,Maharashtra,Kollam,1,30476.15,30476.15,2024-01-12,2024-01-12,Bronze
C00059,Hiral Chaudhuri,Telangana,Chennai,4,30348.49,7587.12,2022-05-17,2024-09-16,Bronze
C00051,Yatin Ben,Kerala,Sonipat,3,30236.69,10078.9,2022-11-12,2024-12-15,Bronze
C01491,Rachita Chandra,West Bengal,Lucknow,2,30225.05,15112.52,2023-06-19,2024-04-28,Bronze
C00073,Dominic Kalita,Tamil Nadu,Davanagere,1,30130.92,30130.92,2024-12-14,2024-12-14,Bronze
C00723,Pallavi Loke,Delhi,Vasai-Virar,1,29794.92,29794.92,2022-05-09,2022-05-09,Bronze
C01666,Shaurya Kala,Odisha,Morena,1,29576.24,29576.24,2024-07-22,2024-07-22,Bronze
C00917,Isaiah Bhalla,Pune,Durgapur,3,29510.24,9836.75,2022-01-03,2023-04-11,Bronze
C00293,Darsh Hora,Kerala,Vasai-Virar,2,29175.63,14587.81,2024-04-07,2024-05-29,Bronze
C01445,Bhavna Bhagat,Odisha,Chennai,1,28791.84,28791.84,2022-10-01,2022-10-01,Bronze
C00592,Gopal Char,Bihar,Mumbai,1,28740.25,28740.25,2023-01-24,2023-01-24,Bronze
C01416,Qadim Panchal,Odisha,Junagadh,3,28432.95,9477.65,2023-07-07,2023-12-02,Bronze
C00952,Urvi Sabharwal,Madhya Pradesh,Kollam,1,28152.98,28152.98,2022-02-12,2022-02-12,Bronze
C01290,Farhan Sekhon,Gujarat,Barasat,1,28098.8,28098.8,2023-03-23,2023-03-23,Bronze
C01165,Frederick Shanker,Uttar Pradesh,Gandhidham,1,28004.22,28004.22,2024-07-02,2024-07-02,Bronze
C00834,Vedika Bahl,Gujarat,Sri Ganganagar,1,27874.38,27874.38,2024-11-30,2024-11-30,Bronze
C01750,Luke Balasubramanian,Gujarat,Bathinda,1,27781.81,27781.81,2024-08-30,2024-08-30,Bronze
C01882,Isaac Patla,Maharashtra,Firozabad,1,27157.73,27157.73,2022-02-04,2022-02-04,Bronze
C00046,Isaiah Nanda,Bihar,Begusarai,1,26997.52,26997.52,2023-01-07,2023-01-07,Bronze
C01727,Mitesh Narula,Pune,Amaravati,3,26846.09,8948.7,2023-12-18,2024-10-07,Bronze
C00029,Christopher Bakshi,Kerala,Amroha,2,26601.48,13300.74,2022-06-14,2024-01-29,Bronze
C00717,Varenya Raval,West Bengal,Meerut,1,26506.5,26506.5,2022-05-05,2022-05-05,Bronze
C01299,Harita Nayar,Maharashtra,Mangalore,2,26483.64,13241.82,2022-04-14,2022-09-23,Bronze
C01368,Aahana Chahal,Telangana,Karnal,2,26165.57,13082.78,2022-02-08,2022-11-09,Bronze
C01257,Orinder De,Odisha,Malegaon,3,26095.29,8698.43,2022-01-30,2022-10-08,Bronze
C01499,Darika Munshi,Tamil Nadu,Dindigul,2,25811.9,12905.95,2022-08-25,2023-01-29,Bronze
C00072,Meghana Bedi,Delhi,Firozabad,1,25713.53,25713.53,2022-11-14,2022-11-14,Bronze
C00499,Kiaan Talwar,Pune,Sagar,1,25543.01,25543.01,2022-01-19,2022-01-19,Bronze
C00025,Wahab Yohannan,Kerala,Saharanpur,1,25408.56,25408.56,2022-08-13,2022-08-13,Bronze
C01434,Hemani Gala,Tamil Nadu,Etawah,2,25340.6,12670.3,2022-01-01,2023-06-11,Bronze
C00223,Matthew Saraf,Kerala,Uluberia,1,25111.09,25111.09,2023-03-09,2023-03-09,Bronze
C00621,Balhaar Bahri,Bihar,Salem,1,25063.22,25063.22,2023-05-15,2023-05-15,Bronze
C00253,Anamika Bora,Maharashtra,Ratlam,2,25021.0,12510.5,2023-10-23,2023-12-27,Bronze
C01636,Ansh Som,Madhya Pradesh,Dharmavaram,3,24950.23,8316.74,2022-07-16,2023-06-16,Bronze
C00770,Adya Chauhan,Haryana,Nanded,1,24915.6,24915.6,2022-12-13,2022-12-13,Bronze
C01730,Fitan Baral,Uttar Pradesh,Shahjahanpur,3,24807.46,8269.15,2022-04-06,2023-07-12,Bronze
C00565,Vritti Mann,Kerala,Secunderabad,1,24690.7,24690.7,2023-03-09,2023-03-09,Bronze
C00610,Jyoti Setty,Telangana,Mira-Bhayandar,1,24599.34,24599.34,2022-03-22,2022-03-22,Bronze
C01275,Frederick Bhatti,Gujarat,Medininagar,2,24214.61,12107.31,2022-04-04,2022-10-29,Bronze
C00572,Harini Kant,Karnataka,Thiruvananthapuram,2,24177.87,12088.93,2023-08-24,2024-06-25,Bronze
C01412,Dalbir Pandya,Uttar Pradesh,South Dumdum,1,24168.07,24168.07,2022-09-05,2022-09-05,Bronze
C00367,Logan Savant,Karnataka,Dehri,1,24121.33,24121.33,2022-06-07,2022-06-07,Bronze
C01019,Ishaan Dass,Gujarat,Sambhal,1,24036.53,24036.53,2024-01-04,2024-01-04,Bronze
C00778,Kritika Walia,Telangana,Kirari Suleman Nagar,2,23840.71,11920.35,2024-09-09,2024-09-15,Bronze
C00995,Rishi Chanda,Karnataka,Bhagalpur,2,23604.35,11802.17,2024-03-03,2024-06-12,Bronze
C00294,Aarnav Kuruvilla,Pune,Saharsa,1,23488.94,23488.94,2022-11-22,2022-11-22,Bronze
C01872,Advay Setty,Gujarat,Belgaum,1,23383.43,23383.43,2023-03-19,2023-03-19,Bronze
C01924,Wyatt Khare,Rajasthan,Latur,1,23347.51,23347.51,2023-08-15,2023-08-15,Bronze
C01274,Benjamin Dugal,Uttar Pradesh,Bareilly,2,23019.3,11509.65,2022-07-11,2023-10-13,Bronze
C01978,Pooja Krishnamurthy,Delhi,Baranagar,1,22872.16,22872.16,2023-09-29,2023-09-29,Bronze
C00764,Hemangini Dugar,Telangana,Gandhidham,3,22698.33,7566.11,2023-09-02,2024-04-23,Bronze
C01393,Xavier Hayre,Maharashtra,Jaipur,1,22565.13,22565.13,2022-11-14,2022-11-14,Bronze
C01700,Sarthak Sandhu,Madhya Pradesh,Dehri,2,22358.76,11179.38,2023-07-01,2024-03-12,Bronze
C00378,Charita Nagy,Uttar Pradesh,Gopalpur,1,22347.63,22347.63,2023-01-21,2023-01-21,Bronze
C01469,Sanya Konda,Haryana,Sambhal,1,22339.78,22339.78,2023-12-15,2023-12-15,Bronze
C00412,Vasudha Konda,Haryana,Bijapur,1,22102.57,22102.57,2024-06-06,2024-06-06,Bronze
C01402,Mohini Hegde,Uttar Pradesh,Bhiwani,1,22092.08,22092.08,2024-01-27,2024-01-27,Bronze
C00697,Mohini Mistry,Delhi,Bareilly,1,21875.44,21875.44,2023-05-24,2023-05-24,Bronze
C01926,Bhavna Magar,Karnataka,Karnal,1,21523.12,21523.12,2022-09-05,2022-09-05,Bronze
C00771,Hamsini Dash,Telangana,Kurnool,1,21440.09,21440.09,2023-11-12,2023-11-12,Bronze
C01440,Indira Bhavsar,Pune,Kolkata,2,21423.84,10711.92,2023-06-21,2023-09-04,Bronze
C00656,Quincy Chand,Kerala,North Dumdum,1,21334.35,21334.35,2022-10-12,2022-10-12,Bronze
C00401,Frado Pandit,Maharashtra,Giridih,3,21288.45,7096.15,2023-11-08,2024-09-07,Bronze
C01803,Watika Nagar,Delhi,Jamshedpur,1,20660.63,20660.63,2024-01-13,2024-01-13,Bronze
C00298,Bhavya Dalal,Rajasthan,Buxar,1,20640.74,20640.74,2022-08-08,2022-08-08,Bronze
C01950,Xavier Dhar,Delhi,Ambarnath,2,20436.46,10218.23,2023-04-20,2024-01-06,Bronze
C01155,Tanvi Mann,Odisha,Akola,3,20263.61,6754.54,2022-07-25,2023-05-13,Bronze
C01144,Rachit Chacko,Odisha,Hapur,2,20192.61,10096.31,2022-07-04,2023-06-15,Bronze
C00777,Ekaja Gopal,Madhya Pradesh,Burhanpur,1,20061.87,20061.87,2023-05-01,2023-05-01,Bronze
C01466,Tejas Tak,Tamil Nadu,Agartala,2,19915.21,9957.6,2022-08-05,2024-04-04,Bronze
C01231,Nilima Magar,Uttar Pradesh,Miryalaguda,1,19810.96,19810.96,2024-02-24,2024-02-24,Bronze
C00133,Wakeeta Kala,Rajasthan,Asansol,1,19729.85,19729.85,2023-09-01,2023-09-01,Bronze
C00792,Eiravati Shere,Odisha,Bhusawal,1,19534.21,19534.21,2023-12-31,2023-12-31,Bronze
C00405,Suhani Acharya,Uttar Pradesh,Anantapuram,1,19436.12,19436.12,2023-02-07,2023-02-07,Bronze
C01151,Dalaja Tank,Maharashtra,Kalyan-Dombivli,1,19424.0,19424.0,2023-03-02,2023-03-02,Bronze
C01110,Dalaja Chana,Pune,Sonipat,1,19418.08,19418.08,2024-03-08,2024-03-08,Bronze
C00323,Neelima Chahal,Tamil Nadu,Anantapur,1,19389.66,19389.66,2024-03-25,2024-03-25,Bronze
C00637,Chatresh Sarma,Gujarat,Orai,3,19365.08,6455.03,2022-02-17,2024-08-14,Bronze
C00967,Mitali Bava,Gujarat,Tenali,3,19150.45,6383.48,2023-05-13,2024-09-21,Bronze
C01691,Zaitra Sabharwal,Pune,Mira-Bhayandar,1,19142.32,19142.32,2024-05-06,2024-05-06,Bronze
C00553,Charita Trivedi,Tamil Nadu,Agartala,2,19057.01,9528.51,2024-05-07,2024-07-14,Bronze
C00053,Chaitanya Dar,Tamil Nadu,Gulbarga,2,18940.41,9470.2,2023-05-16,2024-12-17,Bronze
C01080,Samuel Chacko,Telangana,Kurnool,3,18906.52,6302.17,2022-06-01,2023-09-08,Bronze
C00918,Raagini Modi,Kerala,Bally,2,18844.44,9422.22,2022-07-12,2024-11-28,Bronze
C00305,Gautam Bains,Uttar Pradesh,Mumbai,1,18541.47,18541.47,2023-08-05,2023-08-05,Bronze
C01599,Ladli Ratta,Maharashtra,Delhi,2,18469.86,9234.93,2022-06-13,2023-06-29,Bronze
C00743,Lohit Luthra,West Bengal,Bhusawal,1,18375.91,18375.91,2022-03-11,2022-03-11,Bronze
C00422,Advaith Sagar,Karnataka,Udaipur,1,18193.8,18193.8,2023-03-02,2023-03-02,Bronze
C00585,Yasti Chadha,Telangana,Malda,1,18157.14,18157.14,2023-08-07,2023-08-07,Bronze
C01341,Anvi Koshy,Bihar,Medininagar,1,18022.22,18022.22,2024-09-01,2024-09-01,Bronze
C01024,Yagnesh Balasubramanian,Maharashtra,Aligarh,1,17971.26,17971.26,2024-09-10,2024-09-10,Bronze
C00682,Farhan Goswami,Bihar,Madhyamgram,1,17680.7,17680.7,2023-06-15,2023-06-15,Bronze
C01688,Chatresh Dhingra,Rajasthan,Guntur,2,17675.87,8837.94,2022-04-12,2022-09-04,Bronze
C01913,Varsha Sahni,Rajasthan,Ichalkaranji,1,17518.75,17518.75,2024-05-19,2024-05-19,Bronze
C01971,Nidra Edwin,Pune,Bongaigaon,1,17075.93,17075.93,2024-06-07,2024-06-07,Bronze
C00142,Netra Dugal,Karnataka,Dharmavaram,2,17049.87,8524.93,2022-05-19,2024-11-20,Bronze
C00318,Balvan Swaminathan,Madhya Pradesh,Jaipur,1,16839.17,16839.17,2024-10-11,2024-10-11,Bronze
C00588,Abdul Pandya,Pune,Kirari Suleman Nagar,1,16810.82,16810.82,2022-03-24,2022-03-24,Bronze
C01683,Nimrat Dar,Telangana,Bhopal,2,16800.45,8400.23,2023-02-21,2024-08-04,Bronze
C00846,Xiti Sama,Kerala,Arrah,1,16698.01,16698.01,2022-08-17,2022-08-17,Bronze
C01986,Neelima Rastogi,Haryana,Guntakal,3,16638.72,5546.24,2022-01-03,2024-08-24,Bronze
C00044,Widisha Korpal,Kerala,Satna,2,16376.44,8188.22,2022-02-11,2023-08-16,Bronze
C01546,Jai Chandran,Telangana,Farrukhabad,2,15990.52,7995.26,2022-02-27,2024-01-02,Bronze
C00687,Dhriti Deep,Karnataka,Naihati,1,15770.61,15770.61,2024-09-19,2024-09-19,Bronze
C01596,Qasim Bera,Odisha,Agra,2,15764.55,7882.27,2023-06-04,2023-09-10,Bronze
C00182,Chaman Saran,Odisha,Faridabad,1,15728.27,15728.27,2022-06-19,2022-06-19,Bronze
C01747,Vidhi Batra,West Bengal,Loni,2,15710.61,7855.31,2022-05-07,2022-11-15,Bronze
C00521,Geetika Modi,Delhi,Suryapet,1,15437.34,15437.34,2024-01-03,2024-01-03,Bronze
C00906,Guneet Master,Gujarat,Siwan,1,15192.93,15192.93,2024-10-12,2024-10-12,Bronze
C01513,Anmol Goda,Karnataka,Serampore,1,14925.42,14925.42,2022-10-18,2022-10-18,Bronze
C01357,Victor Rai,Kerala,Lucknow,1,14915.25,14915.25,2022-04-11,2022-04-11,Bronze
C00077,Dhruv Mitter,Rajasthan,Nanded,3,14772.56,4924.19,2022-04-14,2024-08-14,Bronze
C01270,Jairaj Tandon,Gujarat,Purnia,1,14763.59,14763.59,2023-01-30,2023-01-30,Bronze
C00976,Daksha Patil,Odisha,Sangli-Miraj & Kupwad,2,14704.74,7352.37,2023-05-18,2023-09-02,Bronze
C00471,Ucchal Sathe,Pune,Rajpur Sonarpur,1,14567.96,14567.96,2024-04-07,2024-04-07,Bronze
C01268,Mekhala Kara,Tamil Nadu,Rampur,2,14477.62,7238.81,2022-03-22,2023-07-20,Bronze
C01616,Charan Krish,Uttar Pradesh,Kavali,1,14339.61,14339.61,2024-07-21,2024-07-21,Bronze
C01652,Falak Ratti,Madhya Pradesh,Arrah,1,14277.53,14277.53,2023-03-02,2023-03-02,Bronze
C00751,Aishani Mohan,Madhya Pradesh,Gandhidham,2,14096.84,7048.42,2023-06-13,2024-06-10,Bronze
C01860,Bachittar Sami,Uttar Pradesh,Ongole,1,14035.65,14035.65,2024-12-18,2024-12-18,Bronze
C00009,Shivansh Palla,Rajasthan,New Delhi,1,13929.22,13929.22,2022-12-29,2022-12-29,Bronze
C01880,Nachiket Srinivasan,Maharashtra,Ahmednagar,1,13821.76,13821.76,2024-07-24,2024-07-24,Bronze
